Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Credit_Mix
35,16253.0,1620.416666666667,8,7,24,9,30,16.0,7.54,6.0,1467.62,29.437208071129163,1,75.13662168225113,42.84359604229254,314.0614489421231,Bad
35,16253.0,1515.3231263739715,8,7,24,9,30,19.0,7.54,6.0,1467.62,29.06098763668762,1,180.23016197494624,47.74650708900175,319.1585378954138,Bad
35,16253.0,1515.3231263739715,8,7,24,9,26,16.0,7.54,6.0,1467.62,24.45564558018745,1,180.23016197494624,146.58448775779664,220.3205572266189,Bad
22,35304.41,3132.034166666667,8,6,16,7,17,14.0,13.16,11.0,290.39,31.7095692828306,1,201.325667479212,10000.0,259.1671612449515,Standard
29,66823.12,5368.593333333333,7,9,19,6,44,17.0,5.87,11.0,1522.95,24.62674442152646,1,250.8476646054021,130.90955107169748,415.1021176562336,Bad
29,66823.12,5368.593333333333,7,9,19,6,48,17.0,5.87,11.0,1522.95,31.21920606435837,1,250.8476646054021,210.1822762896497,325.8293924382815,Bad
29,66823.12,5368.593333333333,7,9,19,6,44,17.0,5.87,11.0,1522.95,33.46178179803496,1,250.8476646054021,227.186972361998,308.8246963659333,Bad
32,18514.92,1660.91,9,5,18,6,29,13.0,20.3,16.0,2866.5,37.89362788297859,1,49.670253670760346,62.36922537221421,344.05152095702545,Bad
38,87246.15,7564.5125,4,3,10,2,29,18.0,6.63,5.0,494.16,29.10084883279133,0,116.97982971102316,109.85919484113973,769.6122254478372,Standard
25,18963.65,1794.3041666666668,4,8,29,6,20,10.0,13.04,11.0,2422.18,33.67312594699139,1,64.12529496657565,49.469234989660855,325.8358867104302,Standard
25,18963.65,1794.3041666666668,4,8,273,6,25,10.0,13.04,11.0,2422.18,28.62948288241318,1,64.12529496657565,95.05606477050095,300.2490569295901,Standard
25,18963.65,1794.3041666666668,4,8,29,6,25,10.0,13.04,11.0,2422.18,23.75758140062305,1,64.12529496657565,119.47256684333414,285.83255485675693,Standard
29,19127.84,1440.986666666667,7,10,23,5,33,23.0,29.71,12.0,2623.2,25.179853937534013,1,63.97034095639469,77.26446787474828,262.86385783552373,Bad
29,19127.84,1440.986666666667,7,10,23,5,33,24.0,29.71,12.0,2623.2,35.5540466485092,1,63.97034095639469,140.75216443680074,229.3761612734712,Bad
29,19127.84,1440.986666666667,7,10,23,5,33,23.0,29.71,12.0,2623.2,33.408993555101254,1,63.97034095639469,87.67845104216877,262.44987466810323,Bad
-500,84907.68,6642.952276514542,3,5,8,3,12,9.0,5.8,4.0,16.18,31.5359765294036,0,700.8930942777503,681.6784373893668,150.98019181834067,Standard
43,84907.68,6642.952276514542,3,5,8,3,12,11.0,6.8,9.0,16.18,29.59180145689954,0,700.8930942777503,128.57974743233274,664.0788817753747,Standard
43,84907.68,6642.952276514542,3,5,8,3,12,9.0,1.7999999999999998,9.0,16.18,35.730383624074136,0,700.8930942777503,314.0665266992376,518.5921025084698,Standard
43,84907.68,6642.952276514542,3,5,8,3,12,11.0,5.8,9.0,16.18,39.27019499288136,0,700.8930942777503,184.1782665561772,618.4803626515302,Standard
37,19744.64,1451.3866666666663,3,6,34,3,21,11.0,11.1,6.0,1262.89,33.33643390847643,1,28.521275907446427,18.02273982888383,338.5946509303364,Standard
31,79005.0,6860.75,5,7,20,2,11,13.0,7.74,7.0,876.69,24.6518444410645,0,68.49550493057447,511.6513373448405,385.9281577245851,Standard
31,79005.0,6860.75,5,7,20,2,11,13.0,7.74,7.0,876.69,28.965024010670987,0,68.49550493057447,137.3263122849578,720.2531827844678,Standard
45,65558.36,5715.196666666668,9,8,18,9,48,25.0,6.4,10.0,2239.44,27.68117604842089,1,268.99179470376555,145.07775180471663,427.4501201581845,Bad
45,65558.36,5715.196666666668,9,8,18,9,48,28.0,4.4,10.0,2239.44,32.243101211395306,1,268.99179470376555,309.83235007510586,252.6955218877952,Bad
21,14384.4,1218.7,3,7,19,6,18,17.0,11.11,5.0,1465.3,31.444679207963187,1,65.49708377147137,114.88915294620308,221.4837632823256,Standard
46,7630.57,910.8808333333332,5,5,20,6,53,16.0,19.96,13.0,3215.43,40.506762736725946,1,28.12958333492708,49.405828352105296,303.5526716463009,Bad
17,58307.97,4808.9975,7,10,21,5,39,17.0,21.3,11.0,4501.87,27.576202794476806,1,208.59929205157317,200.904545875228,351.39591207319893,Bad
32,130782.4,10773.533333333333,7,8,10,4,15,18.0,9.95,4.0,492.86,32.495407028705955,0,359.2959397618535,952.6092700081152,35.448123563364454,Standard
32,130782.4,10773.533333333333,7,8,10,4,15,16.0,3.9499999999999993,4.0,492.86,30.40023559433877,0,359.2959397618535,618.9140067552831,379.1433868161965,Standard
47,48698.78,3865.231666666666,8,3,11,4,23,20.0,10.06,8.0,850.37,34.21170821731821,0,143.35136595081698,10000.0,294.1363087612644,Standard
39,81199.04,6683.586666666666,6,7,28,7,10,11.0,10.3,9.0,2436.17,23.89862646761709,1,427.652889092424,119.18483260029171,361.52094497395086,Standard
21,141688.28,11574.356666666668,5,6,2,2,24,7.0,4.19,5.0,1192.4,25.79706731929261,0,145.9531129190469,708.5896160586874,572.8929376889323,Good
21,141688.28,11574.356666666668,5,6,2,2,24,9.0,4.19,5.0,1192.4,41.425619628366974,0,145.9531129190469,970.5475766342082,320.93497711341166,Good
21,141688.28,11574.356666666668,5,6,2,2,19,9.0,4.19,5.0,1192.4,28.30753828791143,0,145.9531129190469,524.62801341914,766.85454032848,Good
41,19125.48,1573.79,10,7,31,6,34,12.0,15.75,13.0,1386.79,24.554450903698072,1,57.88700145005472,109.68274286575247,259.8092556841928,Standard
41,19125.48,1573.79,10,7,31,6,28,12.0,12.75,13.0,1386.79,35.098016405767666,1,57.88700145005472,181.3455898299237,208.1464087200216,Standard
36,17501.4,1351.45,9,6,29,426,64,18.0,14.22,12.0,1389.53,36.20758128664946,1,24.579207331263035,174.6632459842062,225.9025466845308,Standard
45,44915.91,3138.63093911549,3,6,20,3,13,12.0,17.53,9.0,1754.88,37.1236908528717,1,537.0395603274477,433.3311632434925,146.4900873135697,Standard
45,44915.91,3138.63093911549,3,6,20,3,14,12.0,17.53,9.0,1754.88,35.066053197723235,1,537.0395603274477,341.37735831892576,228.44389223813647,Standard
45,44915.91,3138.63093911549,3,6,20,3,13,12.0,17.53,9.0,1754.88,24.164022877488947,1,537.0395603274477,342.08281916635013,237.7384313907121,Standard
32,32599.32,2445.61,3,6,7,1,13,6.0,2.6100000000000003,1.0,1331.03,30.6538294473758,0,27.1327873082342,94.96672914187356,382.4614835498924,Good
32,32599.32,2445.61,3,6,7,1,13,6.0,6.61,1.0,1331.03,26.420582745515777,0,27.1327873082342,52.35012236037508,405.07809033139074,Good
32,32599.32,2445.61,3,6,7,1,13,6.0,6.61,1.0,1331.03,24.90348284676564,0,27.1327873082342,101.55171365722236,385.87649903454354,Good
16,14581.315,1073.1095833333334,8,4,10,6,13,17.0,5.67,8.0,471.0,37.00442045960045,1,61.62907953515175,68.1055254590311,257.5763533391505,Standard
38,7183.53,574.6274999999998,2,2,15,6,16,14.0,8.23,11.0,2117.29,37.45172200826035,1,48615.0,46.93330263070244,255.25921510367056,Standard
38,7183.53,574.6274999999998,2,2,15,6,15,15.0,8.23,11.0,2117.29,27.76211310587056,1,35.270232265627016,45.68918023830637,266.5033374960666,Standard
44,99618.84,8238.57,2,5,3,4,-2,5.0,10.32,1.0,128.48,30.41704138797431,0,177.50358548007156,84.92808448860849,801.4253300313197,Good
43,16595.94,1175.995,7,5,27,4,29,15.0,18.35,6.0,1747.16,36.20691873347229,1,40.69342045804145,58.794647251649074,278.1114322903095,Standard
43,16595.94,1175.995,7,5,27,4,29,15.0,18.35,6.0,1747.16,35.73460890876997,1,40.69342045804145,63.44209770639606,293.4639818355625,Standard
43,16595.94,1175.995,7,5,27,4,32,15.0,17.35,8.0,1747.16,28.367378533243127,1,70028.0,127.27197761186832,239.63410193009025,Standard
43,16084.71,1514.3925,7,10,25,6,16,21.0,29.57,14.0,3647.98,30.86100590976907,1,60.13711991244536,144.49171279336545,236.8104172941892,Bad
43,16084.71,1514.3925,7,10,25,6,15,22.0,29.57,14.0,3647.98,27.035181018918248,1,60.13711991244536,116.1904888908068,255.11164119674785,Bad
28,118763.0,9962.916666666666,0,7,8,4,5,6.0,2.78,3.0,335.45,23.24270578400959,0,269.2018928763692,944.5532042173533,62.53656957294425,Good
28,118763.0,9962.916666666666,0,7,8,4,3,8.0,2.78,3.0,335.45,29.77994372047372,0,269.2018928763692,215.9824991244157,771.1072746658816,Good
-500,10737.365,884.7804166666666,8,4,14,4,18,16.0,16.61,8.0,1126.18,31.83346253310949,1,19.50258105600852,108.22072859531954,250.75473201533865,Standard
40,10737.365,884.7804166666666,8,4,14,4,18,16.0,16.61,11.0,1126.18,36.52230946083579,1,19.50258105600852,10000.0,278.4660659226428,Standard
38,143823.12,11901.26,7,4,10,4,13,9.0,14.6,11.0,1436.53,35.329039626025555,1,373.9701559664475,142.01068757059107,914.1451564629616,Standard
39,143823.12,11901.26,7,4,10,4,14,10.0,14.6,11.0,1436.53,32.34304825887177,1,373.9701559664475,134.40393739538857,921.751906638164,Standard
24,20172.2,1612.9874843239236,8,7,7,3,20,16.0,6.03,0.0,778.09,38.25081742167643,0,105.29178371367176,65.54555861576024,310.99350667997794,Standard
42,38873.66,3239.471666666667,10,5,16,7,39,18.0,18.54,9.0,3373.85,37.48417219040586,1,225.6107082138676,130.90833529700856,217.42812315579053,Bad
43,38873.66,3239.471666666667,10,5,16,7,39,18.0,16.54,9.0,3373.85,24.90860580184124,1,225.6107082138676,38.24856334834247,310.0878951044566,Bad
46,19267.27,1374.605833333333,10,8,25,6,33,18.0,21.7,9.0,3777.55,27.279349295155967,1,73647.0,136.708054603938,211.7977034729749,Bad
46,19267.27,1374.605833333333,10,8,25,6,33,18.0,21.7,9.0,3777.55,36.31463579772453,1,73622.0,53.40170024959213,275.1040578273208,Bad
22,50391.24000000001,4466.27,6,10,27,8,24,25.0,-0.0299999999999998,7.0,1711.24,33.735809879524986,1,306.7449800348053,61.88502609886159,327.9969938663331,Bad
23,50391.24000000001,4466.27,6,10,27,8,24,25.0,2.97,7.0,1711.24,29.49575647220633,1,306.7449800348053,197.1177963464345,202.76422361876027,Bad
23,50391.24000000001,4466.27,6,10,27,8,24,25.0,2.97,7.0,1711.24,37.50306170780424,1,306.7449800348053,77.72154494274524,312.1604750224495,Bad
25,42918.75,3295.5625,0,5,2,2,15,6.0,2.75,3.0,370.57,33.22808332403842,0,55.24293910142214,131.6119801134083,412.7013307851696,Good
25,42918.75,3295.5625,0,5,2,2,15,6.0,2.75,3.0,370.57,34.00270456612345,0,55.24293910142214,104.269515111467,420.0437957871109,Good
30,59018.58,4383.318041698254,6,5,22,8,56,21.0,24.98,8.0,2700.12,30.744402061448355,1,509.4786165961712,183.10806873394185,337.7317729716335,Bad
26,66376.28,5723.356666666668,3,5,462,3,26,12.0,7.14,3.0,1482.3,26.3824486152502,1,104.63177540585328,166.80273285859496,550.9011584022185,Standard
26,66376.28,5723.356666666668,3,5,15,3,30,11.0,7.14,3.0,1482.3,41.07103752995286,1,104.63177540585328,121.62465155706968,586.0792397037437,Standard
26,66376.28,5723.356666666668,3,5,15,3,26,11.0,7.14,6.0,1482.3,24.85715787354068,1,104.63177540585328,10000.0,637.3280134599561,Standard
22,13100.02,1246.6683333333333,7,5,6,5,6,22.0,10.64,13.0,727.29,23.39683416082284,1,41.17713179044267,94.1431973991411,279.3465041437496,Standard
23,13100.02,1246.6683333333333,7,5,6,5,5,20.0,10.64,13.0,727.29,25.75290128205936,1,41.17713179044267,72.52371961625171,300.96598192663896,Standard
23,13100.02,1246.6683333333333,7,5,6,5,7,20.0,10.64,13.0,727.29,35.06609985882225,1,41.17713179044267,110.95263184947557,262.5370696934151,Standard
35,99955.08,8388.59,8,4,20,4,15,5.0,4.86,7.0,132.59,31.472588331900035,1,174.47185739313156,10000.0,152.47156497372214,Standard
33,56978.79,4742.2325,10,6,30,6,31,23.0,10.62,8.0,1319.37,27.88347335089933,1,251.7241858699844,65.66943562823603,406.8296285017796,Standard
22,132174.64,10999.553333333335,3,5,6,1,14,3.0,16.77,2.0,898.45,43.034285801423216,0,95.09938772165044,105.85462391236187,1139.0013216993214,Good
22,132174.64,10999.553333333335,3,5,6,1,14,3.0,9.77,2.0,898.45,37.345255051569296,0,95.09938772165044,496.3832758279125,788.4726697837705,Good
37,14981.39,1461.4491666666663,2,7,5,4,-2,7.0,0.63,4.0,1122.46,26.76043221853941,0,38.11596751942855,140.11693808079642,257.91201106644166,Good
37,14981.39,1461.4491666666663,2,7,5,4,-3,6.0,0.63,4.0,1122.46,25.28330132589983,0,38.11596751942855,75.42651157145532,292.6024375757828,Good
19,72245.76,5549.52994623735,9,10,19,5,49,24.0,1.79,9.0,4329.12,32.12821396579332,1,857.3577218887327,107.85809193876476,471.0822399351521,Bad
19,72245.76,5549.52994623735,9,10,19,5,54,27.0,1.79,9.0,4329.12,31.45465812505517,1,857.3577218887327,102.83152820328294,466.10880367063385,Bad
37,28455.14,2524.2616666666668,6,4,10,4,25,9.0,11.89,5.0,784.87,39.1339300616245,0,69.28446689577795,253.76382338793647,219.37787638295228,Standard
37,28455.14,2524.2616666666668,6,4,10,4,24,9.0,11.89,5.0,784.87,25.594714872563568,0,69.28446689577795,38.701151995570655,394.4405477753181,Standard
37,28455.14,2524.2616666666668,6,4,10,4,25,11.0,17.89,5.0,784.87,23.11776059667018,0,69.28446689577795,114.09068348033556,359.0510162905532,Standard
41,159032.52,13382.71,0,1,1586,3,9,13.0,2.21,3.0,1292.52,25.184069110748304,0,388.0236417243358,1132.4022573886357,87.84510088702848,Good
35,29327.1,2457.925,6,6,18,5,11,18.0,11.18,14.0,1448.17,33.879916921467235,1,74.1151196215954,235.6944543397456,215.98292603865897,Standard
36,29327.1,2457.925,6,448,18,5,11,18.0,11.18,14.0,1448.17,31.147462269047764,1,74.1151196215954,69.07882634309418,372.5985540353104,Standard
33,40550.16,3333.1800000000007,6,7,26,5,50,17.0,4.51,14.0,4695.79,35.40718207674156,1,85.25108556143833,280.94536368937105,237.12155074919065,Bad
33,40550.16,3333.1800000000007,6,7,26,5,50,20.0,0.5099999999999998,14.0,4695.79,33.577230181790426,1,85.25108556143833,168.23770200073784,339.82921243782386,Bad
39,18692.02,1622.668333333333,2,4,1,1,4,1.0,2.43,8.0,1246.97,33.01293412273737,0,8.616123307996686,126.31553866916336,297.3351713561733,Good
1104,16167.61,1548.3008333333337,8,9,31,9,42,17.0,25.94,11.0,3106.79,29.7425318933714,1,104.46550389740196,104.89729035857977,225.4672890773516,Bad
45,16167.61,1548.3008333333337,8,9,31,9,42,17.0,25.94,11.0,3106.79,37.35145203530197,1,8428.0,10000.0,238.5068132156538,Bad
30,17905.56,1450.13,6,5,28,6,46,8.0,9.52,11.0,1941.98,34.12931493578583,1,53.29406262516936,93.05824732072033,288.6606900541103,Standard
42,8835.54,706.2950000000002,4,6,29,7,5,12.0,25.33,8.0,1961.73,30.82579997025801,1,40.038258959731685,70.49248086357645,250.09876017669183,Standard
40,58416.36,4877.03,6,6,29,5,52,26.0,8.2,15.0,1300.14,37.36227637681922,1,224.2047012615937,125.03252386832088,378.4657748700854,Bad
41,58416.36,4877.03,6,6,29,5,52,28.0,8.2,15.0,1300.14,37.0975147700429,1,224.2047012615937,359.2990833549791,184.1992153834272,Bad
29,32438.59,2811.215833333333,3,4,2,2,11,20.0,10.62,4.0,64.65,37.99186148010376,0,38.481829065943366,259.7837630740548,252.8559911933352,Good
32,7230.615,821.55125,9,6,19,8,19,22.0,5.04,15.0,4492.18,34.73926990796982,1,42.54340333905125,77.26277451506182,252.3489471458869,Bad
55,33103.85,2512.6541666666667,3,3,14,3,29,16.0,10.39,3.0,521.92,32.39057741477576,1,41190.0,86.327170021104,351.00587866223,Standard
32,16276.325,1040.8118459138914,5,5,11,1,10,6.0,8.469999999999999,5.0,711.8,32.75946042750456,0,182.1247556735273,133.616120757059,264.843735988856,Good
37,80247.24,6622.27,7,6,21,-100,17,20.0,12.7,12.0,1266.03,36.89046456169024,1,164.44743828315487,94.77796462486936,643.0015970919759,Bad
37,80247.24,6622.27,7,6,21,4,17,19.0,12.7,12.0,1266.03,25.36197169891449,1,164.44743828315487,10000.0,330.0701296220858,Bad
27,31113.36,2780.78,3,5,7,3,29,10.0,10.46,7.0,1151.7,27.791838619686608,1,73.15298281524892,22.015308664532647,422.9097085202185,Standard
27,31113.36,2780.78,3,5,7,3,29,10.0,10.46,7.0,1151.7,29.617657504360533,1,73.15298281524892,228.67353155261196,266.2514856321392,Standard
27,31113.36,2780.78,3,5,7,3,29,10.0,10.46,10.0,1151.7,29.93604263502675,1,73.15298281524892,62.4953360879459,382.4296810968052,Standard
45,34980.94,2653.078333333333,1,5,7,3,7,13.0,4.66,3.0,715.01,38.31000084936628,0,52.92380655556158,146.59186970188787,355.7921570758839,Good
52,44835.39,3538.2825,4,5,4,4,28,12.0,5.53,9.0,953.75,26.188225840892148,0,96.92470263133217,53.58930429368513,453.3142430749828,Good
52,44835.39,3538.2825,4,5,4,4,30,12.0,11.53,9.0,953.75,29.33221763977161,0,96.92470263133217,83.15819057558153,413.74535679308633,Good
52,44835.39,3538.2825,4,5,4,4,30,12.0,5.53,9.0,953.75,27.72797862883697,0,96.92470263133217,340.32410230967,206.57944505899783,Good
19,44806.6,4031.883333333333,0,3,7,4,23,6.0,11.87,0.0,176.26,37.41988807031253,0,109.555808470867,106.712786281475,466.9197385809913,Good
19,44806.6,4031.883333333333,0,3,7,4,19,6.0,10.87,4.0,176.26,29.932693559127788,0,109.555808470867,142.25646504592115,401.3760598165452,Good
19,39503.02,3525.918333333333,3,4,7,4,2,20.0,10.3,8.0,1092.71,37.66488486762934,1,114.27104665232488,67.80897593880415,410.51181074220426,Standard
19,39503.02,3525.918333333333,3,4,7,-100,6,19.0,10.3,8.0,1092.71,25.160775323660506,1,114.27104665232488,216.9189415006296,301.40184518037887,Standard
27,7055.84,732.9866666666667,6,6,32,6,29,20.0,17.46,11.0,3775.23,29.10220525182636,1,32.776751406781614,65.65825771600274,244.86365754388228,Bad
27,7055.84,732.9866666666667,6,6,4403,6,33,20.0,19.46,11.0,3775.23,30.53250648111335,1,32.776751406781614,16.567825357489482,273.9540899023956,Bad
28,7055.84,732.9866666666667,6,6,32,6,29,20.0,19.46,14.0,3775.23,38.984163283479575,1,32.776751406781614,19.141309589169733,291.3806056707153,Bad
21,64662.04,5532.503333333332,1,2,2,3,5,9.0,2.41,4.0,1376.25,32.527858762880456,0,83.84218528849996,174.02304439834631,545.385103646487,Good
21,64662.04,5532.503333333332,1,2,2,3,8,7.0,2.41,6.0,1376.25,29.644608680001944,0,83.84218528849996,363.2653344676864,366.1428135771469,Good
43,11115.32,648.2766666666666,7,3,8,4,24,15.0,21.38000000000001,4.0,1138.26,32.06430937310133,1,31.910853821391512,60.46657266329032,252.45024018198484,Standard
43,11115.32,648.2766666666666,7,3,8,4,28,12.0,18.38000000000001,7.0,1138.26,29.984605093568387,1,31.910853821391512,57.579920294646406,255.3368925506288,Standard
31,16972.37,1378.3641666666665,6,10,17,5,57,18.0,27.2,15.0,4348.66,24.038492504252734,1,48.91655727906907,50.70404770334328,318.2158116842543,Bad
23,144423.72,11953.31,2,7,1,3,12,11.0,7.6,9.0,1255.59,29.8260381835261,0,294.88316357232065,970.047563770074,200.4002726576053,Good
23,144423.72,11953.31,2,7,1,3,12,11.0,10.6,9.0,1255.59,36.20683108304581,0,294.88316357232065,416.7298571953796,763.7179792322996,Good
53,38041.56,2972.13,5,1,10,3,6,2.0,10.97,4.0,682.46,35.99502778257257,0,78.74374981190559,24.371968820389217,434.09728136770514,Good
26,35913.64,3015.8033333333333,7,6,32,-100,25,15.0,5.4,8.0,1898.0,33.312926613151305,1,33.91419525435881,10000.0,436.6532808179856,Bad
-500,35913.64,3015.8033333333333,7,6,32,2,25,13.0,1.4000000000000004,8.0,1898.0,34.932930287476715,1,33.91419525435881,227.41920861419703,330.2469294647775,Bad
26,35913.64,3015.8033333333333,7,6,32,2,25,12.0,5.4,8.0,1898.0,37.107871225665406,1,33.91419525435881,100.29423139817948,447.3719066807951,Bad
38,14025.885,876.82375,4,5,6,4,28,13.0,-0.5299999999999998,9.0,447.92,27.59963977848893,0,38.25482199653868,47.001284262161896,272.42626874129945,Standard
38,14025.885,876.82375,4,5,6,4,28,13.0,3.47,9.0,447.92,27.340389969927763,0,38.25482199653868,92.30899429809836,247.11855870536297,Standard
37,40327.81,3450.650833333333,1,3,7,3,14,10.0,1.76,0.0,424.5,40.60906254017168,0,87.96659056758587,118.81956732835816,398.2789254373893,Good
37,40327.81,3450.650833333333,1,3,7,3,14,10.0,1.76,5.0,424.5,24.76835231802553,0,87.96659056758587,273.3299818711384,253.7685108946092,Good
32,78339.66,6562.305,3,4,18,1068,21,14.0,6.66,6.0,285.36,36.976243087391936,0,87.23420831652267,599.9947089482175,259.00158273525994,Standard
32,78339.66,6562.305,3,4,18,2,20,14.0,6.66,6.0,285.36,39.30208590489186,0,87.23420831652267,144.02368974295854,674.9726019405189,Standard
46,56705.7,4955.474999999999,3,6,5,2,2,9.0,11.4,4.0,207.43,28.16102287814925,0,61.27521831815074,330.9148560259963,373.35742565585286,Good
23,38535.5,3208.342954265416,7,9,32,2,36,18.0,2.96,10.0,2137.77,23.62937444252411,1,256.3746044621196,223.67553513795943,336.12773946783904,Bad
45,8083.345,661.1905252077282,4,8,32,4,6,14.0,14.15,8.0,1827.5,29.529185012032517,1,94.92617108162848,62.8264479830163,283.53014739429364,Standard
20,17923.05,1663.5875,10,8,19,-100,27,21.0,6.54,13.0,3549.71,29.60188996010603,1,63.15540655150015,10000.0,323.2526422099811,Bad
